country,date,type,median,lower_90,upper_90,lower_50,upper_50,prob_control
Russia,10/04/2020,nowcast,1.4,1.3,1.5,1.3,1.4,0
Russia,11/04/2020,nowcast,1.4,1.3,1.5,1.3,1.4,0
Russia,12/04/2020,nowcast,1.3,1.2,1.4,1.3,1.3,0
Russia,13/04/2020,nowcast,1.3,1.2,1.4,1.2,1.3,0
Russia,14/04/2020,nowcast,1.2,1.2,1.3,1.2,1.3,0
Russia,15/04/2020,nowcast,1.2,1.2,1.3,1.2,1.2,0
Russia,16/04/2020,nowcast,1.2,1.1,1.3,1.2,1.2,0
Russia,17/04/2020,nowcast,1.2,1.1,1.2,1.1,1.2,0
Russia,18/04/2020,nowcast,1.2,1.1,1.2,1.1,1.2,0
Russia,19/04/2020,nowcast,1.2,1.1,1.2,1.1,1.2,0
Russia,20/04/2020,nowcast,1.2,1.1,1.2,1.1,1.2,0
Russia,21/04/2020,nowcast,1.2,1.1,1.2,1.2,1.2,0
Russia,22/04/2020,nowcast,1.2,1.1,1.2,1.2,1.2,0
Russia,23/04/2020,nowcast,1.2,1.2,1.3,1.2,1.2,0
Russia,24/04/2020,nowcast,1.2,1.2,1.3,1.2,1.2,0
Russia,25/04/2020,forecast,1.2,1.2,1.3,1.2,1.3,0
Russia,26/04/2020,forecast,1.2,1.2,1.3,1.2,1.3,0
Russia,27/04/2020,forecast,1.3,1.2,1.4,1.2,1.3,0
Russia,28/04/2020,forecast,1.3,1.2,1.4,1.2,1.3,0
Russia,29/04/2020,forecast,1.3,1.1,1.4,1.2,1.3,0
Russia,30/04/2020,forecast,1.3,1.1,1.4,1.2,1.3,0
Russia,01/05/2020,forecast,1.3,1.1,1.5,1.2,1.3,0
Russia,02/05/2020,forecast,1.3,1.1,1.5,1.2,1.3,0
Russia,03/05/2020,forecast,1.3,1.1,1.5,1.2,1.4,0
Russia,04/05/2020,forecast,1.3,1.1,1.5,1.2,1.4,0.01
Russia,05/05/2020,forecast,1.3,1.1,1.6,1.2,1.4,0.01
Russia,06/05/2020,forecast,1.3,1,1.6,1.2,1.4,0.02
Russia,07/05/2020,forecast,1.3,1,1.6,1.1,1.4,0.02
Russia,08/05/2020,forecast,1.3,1,1.7,1.1,1.4,0.03
Saudi Arabia,06/03/2020,nowcast,1.9,1.6,2.4,1.7,2.1,0
Saudi Arabia,07/03/2020,nowcast,1.9,1.5,2.3,1.7,2,0
Saudi Arabia,08/03/2020,nowcast,1.8,1.5,2.2,1.7,1.9,0
Saudi Arabia,09/03/2020,nowcast,1.8,1.5,2.1,1.6,1.9,0
Saudi Arabia,10/03/2020,nowcast,1.8,1.5,2.1,1.6,1.9,0
Saudi Arabia,11/03/2020,nowcast,1.7,1.5,2.1,1.6,1.8,0
Saudi Arabia,12/03/2020,nowcast,1.7,1.5,2,1.6,1.8,0
Saudi Arabia,13/03/2020,nowcast,1.7,1.5,2,1.6,1.8,0
Saudi Arabia,14/03/2020,nowcast,1.7,1.4,1.9,1.6,1.8,0
Saudi Arabia,15/03/2020,nowcast,1.6,1.4,1.9,1.5,1.7,0
Saudi Arabia,16/03/2020,nowcast,1.5,1.3,1.8,1.4,1.6,0
Saudi Arabia,17/03/2020,nowcast,1.5,1.3,1.7,1.4,1.5,0
Saudi Arabia,18/03/2020,nowcast,1.4,1.3,1.6,1.3,1.5,0
Saudi Arabia,19/03/2020,nowcast,1.4,1.2,1.6,1.3,1.4,0
Saudi Arabia,20/03/2020,nowcast,1.3,1.2,1.5,1.3,1.4,0
Saudi Arabia,21/03/2020,nowcast,1.3,1.2,1.5,1.3,1.4,0
Saudi Arabia,22/03/2020,nowcast,1.3,1.2,1.5,1.3,1.4,0
Saudi Arabia,23/03/2020,nowcast,1.3,1.2,1.5,1.3,1.4,0
Saudi Arabia,24/03/2020,nowcast,1.4,1.3,1.5,1.3,1.4,0
Saudi Arabia,25/03/2020,nowcast,1.4,1.3,1.6,1.3,1.4,0
Saudi Arabia,26/03/2020,nowcast,1.4,1.3,1.6,1.4,1.5,0
Saudi Arabia,27/03/2020,nowcast,1.5,1.3,1.6,1.4,1.5,0
Saudi Arabia,28/03/2020,nowcast,1.5,1.3,1.6,1.4,1.5,0
Saudi Arabia,29/03/2020,nowcast,1.5,1.4,1.7,1.4,1.6,0
Saudi Arabia,30/03/2020,nowcast,1.5,1.4,1.7,1.5,1.6,0
Saudi Arabia,31/03/2020,nowcast,1.5,1.4,1.7,1.4,1.6,0
Saudi Arabia,01/04/2020,nowcast,1.5,1.4,1.7,1.5,1.6,0
Saudi Arabia,02/04/2020,nowcast,1.5,1.4,1.7,1.5,1.6,0
Saudi Arabia,03/04/2020,nowcast,1.5,1.4,1.7,1.5,1.6,0
Saudi Arabia,04/04/2020,nowcast,1.5,1.4,1.7,1.5,1.6,0
Saudi Arabia,05/04/2020,nowcast,1.5,1.4,1.7,1.4,1.5,0
Saudi Arabia,06/04/2020,nowcast,1.5,1.4,1.7,1.4,1.5,0
Saudi Arabia,07/04/2020,nowcast,1.5,1.3,1.6,1.4,1.5,0
Saudi Arabia,08/04/2020,nowcast,1.5,1.3,1.6,1.4,1.5,0
Saudi Arabia,09/04/2020,nowcast,1.4,1.3,1.6,1.4,1.5,0
Saudi Arabia,10/04/2020,nowcast,1.4,1.3,1.6,1.4,1.5,0
Saudi Arabia,11/04/2020,nowcast,1.4,1.3,1.5,1.3,1.4,0
Saudi Arabia,12/04/2020,nowcast,1.4,1.3,1.5,1.3,1.4,0
Saudi Arabia,13/04/2020,nowcast,1.3,1.2,1.5,1.3,1.4,0
Saudi Arabia,14/04/2020,nowcast,1.3,1.2,1.4,1.2,1.3,0
Saudi Arabia,15/04/2020,nowcast,1.2,1.2,1.4,1.2,1.3,0
Saudi Arabia,16/04/2020,nowcast,1.2,1.1,1.3,1.2,1.2,0
Saudi Arabia,17/04/2020,nowcast,1.2,1.1,1.3,1.1,1.2,0
Saudi Arabia,18/04/2020,nowcast,1.1,1.1,1.2,1.1,1.2,0
Saudi Arabia,19/04/2020,nowcast,1.1,1.1,1.2,1.1,1.1,0
Saudi Arabia,20/04/2020,nowcast,1.1,1.1,1.2,1.1,1.1,0
Saudi Arabia,21/04/2020,nowcast,1.1,1.1,1.2,1.1,1.1,0
Saudi Arabia,22/04/2020,nowcast,1.1,1.1,1.2,1.1,1.1,0
Saudi Arabia,23/04/2020,nowcast,1.1,1.1,1.2,1.1,1.1,0
Saudi Arabia,24/04/2020,nowcast,1.1,1.1,1.2,1.1,1.2,0
Saudi Arabia,25/04/2020,forecast,1.1,1.1,1.2,1.1,1.2,0
Saudi Arabia,26/04/2020,forecast,1.1,1,1.2,1.1,1.2,0.01
Saudi Arabia,27/04/2020,forecast,1.1,1,1.3,1.1,1.2,0.03
Saudi Arabia,28/04/2020,forecast,1.1,1,1.3,1.1,1.2,0.05
Saudi Arabia,29/04/2020,forecast,1.1,1,1.3,1.1,1.2,0.08
Saudi Arabia,30/04/2020,forecast,1.1,0.9,1.3,1.1,1.2,0.11
Saudi Arabia,01/05/2020,forecast,1.1,0.9,1.3,1,1.2,0.14
Saudi Arabia,02/05/2020,forecast,1.1,0.9,1.4,1,1.2,0.16
Saudi Arabia,03/05/2020,forecast,1.1,0.9,1.4,1,1.2,0.19
Saudi Arabia,04/05/2020,forecast,1.1,0.9,1.4,1,1.2,0.21
Saudi Arabia,05/05/2020,forecast,1.1,0.8,1.4,1,1.2,0.23
Saudi Arabia,06/05/2020,forecast,1.1,0.8,1.4,1,1.3,0.25
Saudi Arabia,07/05/2020,forecast,1.1,0.8,1.4,1,1.3,0.28
Saudi Arabia,08/05/2020,forecast,1.1,0.8,1.5,1,1.3,0.28
Senegal,09/03/2020,nowcast,1.8,1.2,2.4,1.4,1.9,0.01
Senegal,10/03/2020,nowcast,1.7,1.1,2.3,1.4,1.8,0.01
Senegal,11/03/2020,nowcast,1.6,1.1,2.1,1.4,1.8,0.02
Senegal,12/03/2020,nowcast,1.5,1.1,2,1.3,1.7,0.02
Senegal,13/03/2020,nowcast,1.5,1.1,1.9,1.3,1.7,0.02
Senegal,14/03/2020,nowcast,1.5,1.1,1.9,1.3,1.6,0.02
Senegal,15/03/2020,nowcast,1.4,1,1.8,1.3,1.6,0.02
Senegal,16/03/2020,nowcast,1.4,1,1.8,1.2,1.5,0.02
Senegal,17/03/2020,nowcast,1.4,1,1.7,1.2,1.5,0.03
Senegal,18/03/2020,nowcast,1.3,1,1.7,1.2,1.5,0.04
Senegal,19/03/2020,nowcast,1.3,1,1.6,1.1,1.4,0.05
Senegal,20/03/2020,nowcast,1.2,0.9,1.5,1.1,1.4,0.09
Senegal,21/03/2020,nowcast,1.2,0.9,1.5,1.1,1.3,0.13
Senegal,22/03/2020,nowcast,1.1,0.9,1.4,1,1.2,0.18
Senegal,23/03/2020,nowcast,1.1,0.8,1.4,1,1.2,0.24
Senegal,24/03/2020,nowcast,1.1,0.8,1.3,1,1.2,0.28
Senegal,25/03/2020,nowcast,1.1,0.8,1.3,1,1.2,0.33
Senegal,26/03/2020,nowcast,1,0.8,1.3,0.9,1.1,0.43
Senegal,27/03/2020,nowcast,1,0.8,1.2,0.9,1.1,0.51
Senegal,28/03/2020,nowcast,1,0.7,1.2,0.9,1.1,0.56
Senegal,29/03/2020,nowcast,1,0.7,1.2,0.9,1.1,0.57
Senegal,30/03/2020,nowcast,1,0.8,1.2,0.9,1.1,0.52
Senegal,31/03/2020,nowcast,1,0.8,1.3,0.9,1.1,0.43
Senegal,01/04/2020,nowcast,1.1,0.8,1.4,0.9,1.1,0.3
Senegal,02/04/2020,nowcast,1.2,0.9,1.4,1,1.3,0.16
Senegal,03/04/2020,nowcast,1.2,0.9,1.5,1.1,1.3,0.07
Senegal,04/04/2020,nowcast,1.3,1,1.6,1.2,1.4,0.03
Senegal,05/04/2020,nowcast,1.4,1.1,1.6,1.2,1.4,0.01
Senegal,06/04/2020,nowcast,1.4,1.1,1.7,1.3,1.5,0
Senegal,07/04/2020,nowcast,1.4,1.2,1.7,1.3,1.5,0
Senegal,08/04/2020,nowcast,1.5,1.2,1.8,1.4,1.6,0
Senegal,09/04/2020,nowcast,1.5,1.3,1.8,1.4,1.6,0
Senegal,10/04/2020,nowcast,1.5,1.3,1.8,1.4,1.6,0
Senegal,11/04/2020,nowcast,1.6,1.3,1.9,1.4,1.6,0
Senegal,12/04/2020,nowcast,1.6,1.3,1.9,1.5,1.7,0
Senegal,13/04/2020,nowcast,1.6,1.3,1.9,1.5,1.7,0
Senegal,14/04/2020,nowcast,1.6,1.3,1.9,1.5,1.7,0
Senegal,15/04/2020,nowcast,1.6,1.4,1.9,1.5,1.7,0
Senegal,16/04/2020,nowcast,1.6,1.4,1.9,1.5,1.7,0
Senegal,17/04/2020,nowcast,1.6,1.4,1.9,1.5,1.7,0
Senegal,18/04/2020,nowcast,1.6,1.3,1.8,1.4,1.6,0
Senegal,19/04/2020,nowcast,1.5,1.3,1.8,1.4,1.6,0
Senegal,20/04/2020,nowcast,1.5,1.3,1.7,1.4,1.6,0
Senegal,21/04/2020,nowcast,1.4,1.2,1.6,1.3,1.5,0
Senegal,22/04/2020,nowcast,1.4,1.1,1.6,1.3,1.4,0
Senegal,23/04/2020,nowcast,1.3,1.1,1.5,1.2,1.4,0.01
Senegal,24/04/2020,nowcast,1.3,1.1,1.5,1.2,1.4,0.01
Senegal,25/04/2020,forecast,1.3,1.1,1.5,1.2,1.4,0.03
Senegal,26/04/2020,forecast,1.3,1,1.5,1.2,1.4,0.04
Senegal,27/04/2020,forecast,1.2,0.9,1.5,1.1,1.3,0.08
Senegal,28/04/2020,forecast,1.2,0.9,1.5,1.1,1.4,0.11
Senegal,29/04/2020,forecast,1.2,0.8,1.6,1.1,1.4,0.15
Senegal,30/04/2020,forecast,1.2,0.8,1.6,1.1,1.4,0.18
Senegal,01/05/2020,forecast,1.2,0.7,1.6,1.1,1.4,0.22
Senegal,02/05/2020,forecast,1.2,0.7,1.6,1,1.4,0.24
Senegal,03/05/2020,forecast,1.2,0.7,1.7,1,1.4,0.26
Senegal,04/05/2020,forecast,1.2,0.7,1.7,1,1.4,0.3
Senegal,05/05/2020,forecast,1.2,0.6,1.7,0.9,1.4,0.31
Senegal,06/05/2020,forecast,1.2,0.6,1.7,1,1.4,0.32
Senegal,07/05/2020,forecast,1.2,0.5,1.8,0.9,1.4,0.33
Senegal,08/05/2020,forecast,1.2,0.5,1.8,0.9,1.4,0.35
Serbia,07/03/2020,nowcast,2,1.5,2.5,1.8,2.2,0
Serbia,08/03/2020,nowcast,1.9,1.5,2.4,1.7,2,0
Serbia,09/03/2020,nowcast,1.9,1.5,2.3,1.7,2,0
Serbia,10/03/2020,nowcast,1.8,1.5,2.2,1.7,2,0
Serbia,11/03/2020,nowcast,1.8,1.5,2.2,1.7,1.9,0
Serbia,12/03/2020,nowcast,1.8,1.5,2.2,1.7,1.9,0
Serbia,13/03/2020,nowcast,1.8,1.5,2.2,1.7,1.9,0
Serbia,14/03/2020,nowcast,1.8,1.5,2.1,1.7,1.9,0
Serbia,15/03/2020,nowcast,1.8,1.5,2.1,1.7,1.9,0
Serbia,16/03/2020,nowcast,1.8,1.5,2.1,1.6,1.8,0
Serbia,17/03/2020,nowcast,1.7,1.5,2,1.6,1.8,0
Serbia,18/03/2020,nowcast,1.7,1.5,2,1.6,1.8,0
Serbia,19/03/2020,nowcast,1.7,1.5,2,1.6,1.8,0
Serbia,20/03/2020,nowcast,1.7,1.4,1.9,1.6,1.7,0
Serbia,21/03/2020,nowcast,1.6,1.4,1.9,1.5,1.7,0
Serbia,22/03/2020,nowcast,1.6,1.4,1.8,1.5,1.7,0
Serbia,23/03/2020,nowcast,1.5,1.4,1.7,1.5,1.6,0
Serbia,24/03/2020,nowcast,1.5,1.3,1.7,1.4,1.5,0
Serbia,25/03/2020,nowcast,1.4,1.3,1.6,1.4,1.5,0
Serbia,26/03/2020,nowcast,1.4,1.3,1.6,1.3,1.5,0
Serbia,27/03/2020,nowcast,1.4,1.3,1.6,1.3,1.5,0
Serbia,28/03/2020,nowcast,1.4,1.2,1.5,1.3,1.4,0
Serbia,29/03/2020,nowcast,1.3,1.2,1.5,1.3,1.4,0
Serbia,30/03/2020,nowcast,1.3,1.2,1.4,1.2,1.4,0
Serbia,31/03/2020,nowcast,1.3,1.2,1.4,1.2,1.3,0
Serbia,01/04/2020,nowcast,1.2,1.1,1.3,1.2,1.3,0
Serbia,02/04/2020,nowcast,1.2,1.1,1.3,1.1,1.2,0
Serbia,03/04/2020,nowcast,1.2,1.1,1.3,1.1,1.2,0
Serbia,04/04/2020,nowcast,1.1,1.1,1.2,1.1,1.2,0
Serbia,05/04/2020,nowcast,1.1,1.1,1.2,1.1,1.2,0
Serbia,06/04/2020,nowcast,1.1,1.1,1.2,1.1,1.2,0
Serbia,07/04/2020,nowcast,1.1,1.1,1.2,1.1,1.1,0
Serbia,08/04/2020,nowcast,1.1,1,1.2,1.1,1.1,0.01
Serbia,09/04/2020,nowcast,1.1,1,1.1,1,1.1,0.09
Serbia,10/04/2020,nowcast,1,0.9,1.1,1,1,0.4
Serbia,11/04/2020,nowcast,1,0.9,1,0.9,1,0.82
Serbia,12/04/2020,nowcast,0.9,0.8,1,0.9,0.9,0.98
Serbia,13/04/2020,nowcast,0.9,0.8,0.9,0.8,0.9,1
Serbia,14/04/2020,nowcast,0.8,0.8,0.9,0.8,0.9,1
Serbia,15/04/2020,nowcast,0.8,0.8,0.9,0.8,0.9,1
Serbia,16/04/2020,nowcast,0.8,0.8,0.9,0.8,0.9,1
Serbia,17/04/2020,nowcast,0.9,0.8,0.9,0.8,0.9,1
Serbia,18/04/2020,nowcast,0.9,0.8,1,0.8,0.9,0.99
Serbia,19/04/2020,nowcast,0.9,0.8,1,0.9,0.9,0.94
Serbia,20/04/2020,nowcast,1,0.9,1,0.9,1,0.81
Serbia,21/04/2020,nowcast,1,0.9,1.1,0.9,1,0.66
Serbia,22/04/2020,nowcast,1,0.9,1.1,0.9,1,0.6
Serbia,23/04/2020,nowcast,1,0.9,1.1,0.9,1,0.56
Serbia,24/04/2020,nowcast,1,0.9,1.1,1,1,0.51
Serbia,25/04/2020,forecast,1,0.9,1.1,0.9,1,0.54
Serbia,26/04/2020,forecast,1,0.8,1.1,0.9,1,0.54
Serbia,27/04/2020,forecast,1,0.8,1.2,0.9,1.1,0.55
Serbia,28/04/2020,forecast,1,0.8,1.2,0.9,1.1,0.57
Serbia,29/04/2020,forecast,1,0.7,1.2,0.9,1.1,0.57
Serbia,30/04/2020,forecast,1,0.7,1.2,0.9,1.1,0.57
Serbia,01/05/2020,forecast,1,0.7,1.2,0.9,1.1,0.58
Serbia,02/05/2020,forecast,1,0.7,1.3,0.8,1,0.59
Serbia,03/05/2020,forecast,1,0.6,1.3,0.8,1.1,0.6
Serbia,04/05/2020,forecast,0.9,0.6,1.3,0.8,1.1,0.6
Serbia,05/05/2020,forecast,0.9,0.6,1.3,0.8,1.1,0.6
Serbia,06/05/2020,forecast,0.9,0.5,1.3,0.8,1.1,0.61
Serbia,07/05/2020,forecast,0.9,0.5,1.3,0.8,1.1,0.61
Serbia,08/05/2020,forecast,0.9,0.5,1.3,0.7,1.1,0.62
Singapore,31/01/2020,nowcast,1.3,0.8,1.9,1.1,1.5,0.13
Singapore,01/02/2020,nowcast,1.3,0.8,1.8,1.1,1.5,0.18
Singapore,02/02/2020,nowcast,1.2,0.7,1.7,1,1.4,0.22
Singapore,03/02/2020,nowcast,1.2,0.7,1.7,0.9,1.3,0.27
Singapore,04/02/2020,nowcast,1.1,0.7,1.6,0.9,1.2,0.32
Singapore,05/02/2020,nowcast,1.1,0.6,1.6,0.9,1.2,0.35
Singapore,06/02/2020,nowcast,1.1,0.6,1.5,0.9,1.2,0.37
Singapore,07/02/2020,nowcast,1.1,0.6,1.5,0.8,1.2,0.39
Singapore,08/02/2020,nowcast,1.1,0.6,1.5,0.9,1.2,0.4
Singapore,09/02/2020,nowcast,1.1,0.7,1.5,0.9,1.2,0.41
Singapore,10/02/2020,nowcast,1,0.6,1.4,0.8,1.1,0.51
Singapore,11/02/2020,nowcast,0.9,0.5,1.3,0.7,1.1,0.61
Singapore,12/02/2020,nowcast,0.9,0.5,1.3,0.7,1,0.69
Singapore,13/02/2020,nowcast,0.9,0.5,1.3,0.7,1,0.73
Singapore,14/02/2020,nowcast,0.8,0.4,1.3,0.6,0.9,0.73
Singapore,15/02/2020,nowcast,0.9,0.5,1.3,0.7,1,0.67
Singapore,16/02/2020,nowcast,1,0.5,1.5,0.8,1.1,0.53
Singapore,17/02/2020,nowcast,1.1,0.6,1.7,0.8,1.2,0.39
Singapore,18/02/2020,nowcast,1.2,0.7,1.9,1,1.4,0.22
Singapore,19/02/2020,nowcast,1.4,0.8,2,1,1.5,0.11
Singapore,20/02/2020,nowcast,1.5,0.9,2.1,1.2,1.7,0.05
Singapore,21/02/2020,nowcast,1.6,1,2.3,1.3,1.8,0.02
Singapore,22/02/2020,nowcast,1.7,1.1,2.3,1.4,1.8,0.01
Singapore,23/02/2020,nowcast,1.7,1.2,2.3,1.5,1.9,0.01
Singapore,24/02/2020,nowcast,1.7,1.2,2.3,1.5,1.9,0.01
Singapore,25/02/2020,nowcast,1.8,1.3,2.3,1.5,1.9,0
Singapore,26/02/2020,nowcast,1.7,1.3,2.2,1.5,1.9,0
Singapore,27/02/2020,nowcast,1.7,1.3,2.2,1.5,1.9,0
Singapore,28/02/2020,nowcast,1.7,1.3,2.2,1.6,1.9,0
Singapore,29/02/2020,nowcast,1.7,1.3,2.2,1.6,1.9,0
Singapore,01/03/2020,nowcast,1.7,1.3,2.1,1.5,1.9,0
Singapore,02/03/2020,nowcast,1.7,1.3,2.1,1.5,1.8,0
Singapore,03/03/2020,nowcast,1.7,1.3,2.1,1.5,1.8,0
Singapore,04/03/2020,nowcast,1.6,1.3,2,1.5,1.7,0
Singapore,05/03/2020,nowcast,1.6,1.3,1.9,1.5,1.7,0
Singapore,06/03/2020,nowcast,1.6,1.3,1.9,1.5,1.7,0
Singapore,07/03/2020,nowcast,1.6,1.3,1.9,1.5,1.7,0
Singapore,08/03/2020,nowcast,1.6,1.3,1.9,1.5,1.7,0
Singapore,09/03/2020,nowcast,1.6,1.3,1.9,1.5,1.7,0
Singapore,10/03/2020,nowcast,1.6,1.3,1.9,1.5,1.7,0
Singapore,11/03/2020,nowcast,1.6,1.3,1.8,1.5,1.7,0
Singapore,12/03/2020,nowcast,1.6,1.4,1.8,1.5,1.7,0
Singapore,13/03/2020,nowcast,1.5,1.3,1.8,1.5,1.6,0
Singapore,14/03/2020,nowcast,1.5,1.3,1.8,1.4,1.6,0
Singapore,15/03/2020,nowcast,1.5,1.3,1.7,1.4,1.6,0
Singapore,16/03/2020,nowcast,1.5,1.3,1.7,1.4,1.5,0
Singapore,17/03/2020,nowcast,1.4,1.3,1.6,1.4,1.5,0
Singapore,18/03/2020,nowcast,1.4,1.3,1.6,1.4,1.5,0
Singapore,19/03/2020,nowcast,1.4,1.3,1.6,1.4,1.5,0
Singapore,20/03/2020,nowcast,1.4,1.3,1.6,1.4,1.5,0
Singapore,21/03/2020,nowcast,1.5,1.3,1.6,1.4,1.5,0
Singapore,22/03/2020,nowcast,1.5,1.3,1.6,1.4,1.5,0
Singapore,23/03/2020,nowcast,1.5,1.3,1.7,1.4,1.5,0
Singapore,24/03/2020,nowcast,1.5,1.3,1.7,1.4,1.6,0
Singapore,25/03/2020,nowcast,1.5,1.4,1.7,1.4,1.6,0
Singapore,26/03/2020,nowcast,1.6,1.4,1.7,1.5,1.6,0
Singapore,27/03/2020,nowcast,1.6,1.4,1.8,1.5,1.6,0
Singapore,28/03/2020,nowcast,1.6,1.5,1.8,1.5,1.7,0
Singapore,29/03/2020,nowcast,1.7,1.5,1.9,1.6,1.7,0
Singapore,30/03/2020,nowcast,1.7,1.5,1.9,1.6,1.7,0
Singapore,31/03/2020,nowcast,1.7,1.5,1.9,1.6,1.7,0
Singapore,01/04/2020,nowcast,1.7,1.5,1.9,1.6,1.8,0
Singapore,02/04/2020,nowcast,1.7,1.5,1.9,1.6,1.8,0
Singapore,03/04/2020,nowcast,1.7,1.5,1.9,1.6,1.7,0
Singapore,04/04/2020,nowcast,1.7,1.5,1.9,1.6,1.7,0
Singapore,05/04/2020,nowcast,1.7,1.5,1.9,1.6,1.7,0
Singapore,06/04/2020,nowcast,1.6,1.5,1.8,1.5,1.7,0
Singapore,07/04/2020,nowcast,1.6,1.4,1.8,1.5,1.6,0
Singapore,08/04/2020,nowcast,1.6,1.4,1.8,1.5,1.6,0
Singapore,09/04/2020,nowcast,1.5,1.4,1.7,1.4,1.6,0
Singapore,10/04/2020,nowcast,1.5,1.3,1.7,1.4,1.5,0
Singapore,11/04/2020,nowcast,1.4,1.3,1.6,1.4,1.5,0
Singapore,12/04/2020,nowcast,1.4,1.3,1.5,1.3,1.4,0
Singapore,13/04/2020,nowcast,1.3,1.2,1.5,1.3,1.4,0
Singapore,14/04/2020,nowcast,1.3,1.1,1.4,1.2,1.3,0
Singapore,15/04/2020,nowcast,1.2,1.1,1.3,1.2,1.3,0
Singapore,16/04/2020,nowcast,1.2,1,1.3,1.1,1.2,0
Singapore,17/04/2020,nowcast,1.1,1,1.2,1,1.1,0.07
Singapore,18/04/2020,nowcast,1,0.9,1.1,1,1.1,0.26
Singapore,19/04/2020,nowcast,1,0.9,1.1,1,1,0.52
Singapore,20/04/2020,nowcast,1,0.9,1,0.9,1,0.77
Singapore,21/04/2020,nowcast,1,0.9,1,0.9,1,0.92
Singapore,22/04/2020,nowcast,0.9,0.9,1,0.9,1,0.99
Singapore,23/04/2020,nowcast,0.9,0.9,1,0.9,0.9,1
Singapore,24/04/2020,nowcast,0.9,0.9,1,0.9,0.9,1
Singapore,25/04/2020,forecast,0.9,0.8,1,0.9,1,0.92
Singapore,26/04/2020,forecast,0.9,0.8,1.1,0.9,1,0.85
Singapore,27/04/2020,forecast,0.9,0.7,1.1,0.8,1,0.8
Singapore,28/04/2020,forecast,0.9,0.7,1.1,0.8,1,0.76
Singapore,29/04/2020,forecast,0.9,0.6,1.2,0.8,1,0.72
Singapore,30/04/2020,forecast,0.9,0.6,1.2,0.8,1,0.71
Singapore,01/05/2020,forecast,0.9,0.5,1.2,0.8,1,0.7
Singapore,02/05/2020,forecast,0.9,0.5,1.3,0.8,1.1,0.67
Singapore,03/05/2020,forecast,0.9,0.5,1.3,0.7,1.1,0.67
Singapore,04/05/2020,forecast,0.9,0.4,1.3,0.7,1.1,0.66
Singapore,05/05/2020,forecast,0.9,0.4,1.4,0.7,1.1,0.64
Singapore,06/05/2020,forecast,0.9,0.4,1.4,0.7,1.1,0.63
Singapore,07/05/2020,forecast,0.9,0.3,1.5,0.7,1.1,0.64
Singapore,08/05/2020,forecast,0.9,0.3,1.5,0.7,1.1,0.63
Slovakia,08/03/2020,nowcast,1.7,1.2,2.1,1.5,1.8,0
Slovakia,09/03/2020,nowcast,1.6,1.2,2,1.4,1.7,0
Slovakia,10/03/2020,nowcast,1.5,1.1,1.9,1.3,1.6,0.01
Slovakia,11/03/2020,nowcast,1.4,1.1,1.8,1.2,1.5,0.02
Slovakia,12/03/2020,nowcast,1.3,1,1.7,1.2,1.4,0.03
Slovakia,13/03/2020,nowcast,1.3,1,1.6,1.1,1.4,0.05
Slovakia,14/03/2020,nowcast,1.2,0.9,1.5,1.1,1.3,0.07
Slovakia,15/03/2020,nowcast,1.2,1,1.5,1.1,1.3,0.07
Slovakia,16/03/2020,nowcast,1.2,1,1.5,1.1,1.3,0.07
Slovakia,17/03/2020,nowcast,1.2,1,1.4,1.1,1.3,0.06
Slovakia,18/03/2020,nowcast,1.2,1,1.5,1.1,1.3,0.06
Slovakia,19/03/2020,nowcast,1.2,1,1.4,1.1,1.3,0.05
Slovakia,20/03/2020,nowcast,1.2,1,1.5,1.1,1.3,0.03
Slovakia,21/03/2020,nowcast,1.3,1,1.5,1.1,1.3,0.02
Slovakia,22/03/2020,nowcast,1.3,1,1.5,1.2,1.3,0.02
Slovakia,23/03/2020,nowcast,1.2,1,1.5,1.2,1.3,0.02
Slovakia,24/03/2020,nowcast,1.2,1,1.4,1.1,1.3,0.04
Slovakia,25/03/2020,nowcast,1.2,1,1.4,1.1,1.3,0.05
Slovakia,26/03/2020,nowcast,1.2,1,1.4,1.1,1.3,0.05
Slovakia,27/03/2020,nowcast,1.2,1,1.4,1.1,1.3,0.04
Slovakia,28/03/2020,nowcast,1.2,1,1.4,1.1,1.3,0.03
Slovakia,29/03/2020,nowcast,1.2,1,1.4,1.1,1.3,0.03
Slovakia,30/03/2020,nowcast,1.2,1,1.4,1.1,1.3,0.03
Slovakia,31/03/2020,nowcast,1.2,1,1.4,1.1,1.3,0.04
Slovakia,01/04/2020,nowcast,1.2,1,1.4,1.1,1.3,0.04
Slovakia,02/04/2020,nowcast,1.2,1,1.3,1.1,1.2,0.05
Slovakia,03/04/2020,nowcast,1.1,1,1.3,1.1,1.2,0.09
Slovakia,04/04/2020,nowcast,1.1,0.9,1.2,1,1.2,0.18
Slovakia,05/04/2020,nowcast,1.1,0.9,1.2,1,1.1,0.28
Slovakia,06/04/2020,nowcast,1.1,0.9,1.2,1,1.1,0.28
Slovakia,07/04/2020,nowcast,1.1,0.9,1.2,1,1.1,0.19
Slovakia,08/04/2020,nowcast,1.1,0.9,1.3,1,1.2,0.11
Slovakia,09/04/2020,nowcast,1.1,1,1.3,1,1.2,0.08
Slovakia,10/04/2020,nowcast,1.1,1,1.3,1,1.2,0.12
Slovakia,11/04/2020,nowcast,1.1,0.9,1.2,1,1.1,0.26
Slovakia,12/04/2020,nowcast,1,0.8,1.1,0.9,1.1,0.56
