"Bundesland";"Datum";"R_eff";"R_eff_lwr";"R_eff_upr"
"Wien";2020-04-23;0,758747244196151;0,679200214732112;0,842635623572444
"Wien";2020-04-24;0,816858471957558;0,731717698837649;0,906617296856781
"Wien";2020-04-25;0,871108548860391;0,780706037023382;0,966392109975983
"Wien";2020-04-26;0,891767560272705;0,798274686414243;0,990362890909963
"Wien";2020-04-27;0,894997384362026;0,79975653320469;0,995518667420434
"Wien";2020-04-28;0,923595133331514;0,82545948480028;1,02716301974023
"Wien";2020-04-29;0,939573520554183;0,839437430857962;1,04527035804406
"Wien";2020-04-30;0,972256100763574;0,869414508476957;1,08076336244206
"Wien";2020-05-01;0,988113050093607;0,883750098451037;1,09821641610788
"Wien";2020-05-02;1,00502393849356;0,899346416004442;1,11648689029792
"Wien";2020-05-03;0,977736763419216;0,873374811984534;1,08790346275538
"Wien";2020-05-04;0,943791764019514;0,841159468507974;1,05224624549531
"Wien";2020-05-05;0,966045943086004;0,86181453108589;1,07614134326887
"Wien";2020-05-06;0,965417821077315;0,860764297817515;1,0759884013961
"Wien";2020-05-07;0,948841104257237;0,844666317809104;1,05898587553063
"Wien";2020-05-08;0,999810368427705;0,892270203821612;1,11338082759594
"Wien";2020-05-09;0,987628884783551;0,880398987519818;1,10093161958541
"Wien";2020-05-10;0,898513581288822;0,796164650745471;1,00696150957772
"Wien";2020-05-11;1,01587601268565;0,906268191259454;1,13165029542371
"Wien";2020-05-12;1,01806603076624;0,907878335503524;1,13447334106917
"Wien";2020-05-13;1,0530531717896;0,940822862443482;1,17151584398282
"Wien";2020-05-14;1,08758982414579;0,973734029358354;1,20764977901428
"Wien";2020-05-15;1,18179351823562;1,06364946734666;1,30606972527265
"Wien";2020-05-16;1,16017709729634;1,0445021621468;1,28183922404978
"Wien";2020-05-17;1,11821589793735;1,00642770997369;1,23580634694542
"Wien";2020-05-18;1,11481366921814;1,00482260642166;1,23043511282717
"Wien";2020-05-19;1,11705640267581;1,00838516777361;1,23120860129842
"Wien";2020-05-20;1,06936885548754;0,964405293707933;1,17967628812454
"Wien";2020-05-21;1,00848721442111;0,907668617142525;1,11453870642853
"Wien";2020-05-22;1,03183932369722;0,930429056513013;1,13841955691025
"Wien";2020-05-23;1,04597208045787;0,944216182202148;1,15286015915839
"Wien";2020-05-24;0,925161611614552;0,829967603550061;1,02544914410545
"Wien";2020-05-25;0,899472782814151;0,805584800172918;0,998461092999479
"Wien";2020-05-26;0,837585926441569;0,746502946491894;0,933835915906158
"Wien";2020-05-27;0,864596979166669;0,770872668206051;0,963620415073048
"Wien";2020-05-28;0,773781979017342;0,683906051903984;0,869125764290694
"Wien";2020-05-29;0,908032153795437;0,808498219102342;1,01326039527293
"Wien";2020-05-30;0,973831873900187;0,868760399821964;1,08481459748099
"Wien";2020-05-31;0,885165141956363;0,783984469802828;0,992397574906195
"Wien";2020-06-01;0,848020315200116;0,748065065449607;0,954152353520939
"Wien";2020-06-02;0,854235728881979;0,752596854927332;0,962218629754
"Wien";2020-06-03;0,957986599325567;0,84848191659528;1,07404091383684
"Wien";2020-06-04;0,943439340043346;0,833459094518065;1,06013642381211
"Wien";2020-06-05;1,06517743969142;0,947081542231145;1,19011157276728
"Wien";2020-06-06;1,10262604999795;0,982148358482162;1,22997287449378
"Wien";2020-06-07;1,09890672830124;0,979217064547261;1,22539762011641
"Wien";2020-06-08;1,08317595532105;0,965386376119755;1,20764757189998
"Wien";2020-06-09;0,95543397006161;0,846029448703258;1,07139433233636
"Wien";2020-06-10;0,985694624520815;0,874943636318713;1,10294992898409
"Wien";2020-06-11;0,900379871601782;0,79464613184643;1,01262172657936
"Wien";2020-06-12;0,895983021644032;0,789978864022357;1,00856389344059
"Wien";2020-06-13;0,959046210939947;0,848250752719857;1,07654367743485
"Wien";2020-06-14;0,972465342110884;0,859918194117767;1,0918334368207
"Wien";2020-06-15;1,10491939862243;0,983997868158245;1,2327470613091
"Wien";2020-06-16;0,993346545052334;0,878996651111778;1,11458730336169
"Wien";2020-06-17;1,04579885739558;0,928689786242925;1,16976111004684
